sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
"2024-03-21T09:14:41+08:00","CDC","2024-03-21T09:14:41+08:00","2024-06-21T09:14:41+08:00","疾病管制署","日本-麻疹","近期疫情更新，今年截至3月中美國累計17行政區報告58例，逾去年全年病例數；日本累計報告11例，為近年最高；歐洲多國報告疫情，規模不等，英國英蘭累計報告515例，波赫聯邦累計報告135例，希臘累計報告19例，荷蘭北布拉邦省恩荷芬市亦報告區域性疫情，累計至少15例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=yKss2S5hoc-X7au2xo6HXA","國際重要疫情資訊","","麻疹","日本","Japan","34.30,138.51","JP","",""
"2024-03-21T09:12:07+08:00","CDC","2024-03-21T09:12:07+08:00","2024-06-21T09:12:07+08:00","疾病管制署","美國-麻疹","近期疫情更新，今年截至3月中美國累計17行政區報告58例，逾去年全年病例數；日本累計報告11例，為近年最高；歐洲多國報告疫情，規模不等，英國英蘭累計報告515例，波赫聯邦累計報告135例，希臘累計報告19例，荷蘭北布拉邦省恩荷芬市亦報告區域性疫情，累計至少15例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Ll6YHtlauLM9jkPD6aj1UA","國際重要疫情資訊","","麻疹","美國","USA","38.82,-100.54","US","",""
"2024-03-21T09:10:30+08:00","CDC","2024-03-21T09:10:30+08:00","2024-06-21T09:10:30+08:00","疾病管制署","美國-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=CDO9TH0YJ9OLbTu7NuA7bQ","國際重要疫情資訊","","麻疹","美國","USA","38.82,-100.54","US","",""
"2024-03-21T09:09:03+08:00","CDC","2024-03-21T09:09:03+08:00","2024-06-21T09:09:03+08:00","疾病管制署","馬來西亞-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=XfDUjdnXGeu6er41nu6hhQ","國際重要疫情資訊","","麻疹","馬來西亞","Malaysia","3.71,102.06","MY","",""
"2024-03-21T09:06:57+08:00","CDC","2024-03-21T09:06:57+08:00","2024-06-21T09:06:57+08:00","疾病管制署","印尼-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=7-V_N6dyiN3tzlnd2wVrjg","國際重要疫情資訊","","麻疹","印尼","Indonesia","-4.39,122.95","ID","",""
"2024-03-21T09:06:07+08:00","CDC","2024-03-21T09:06:07+08:00","2024-06-21T09:06:07+08:00","疾病管制署","印度-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=w594HD9iY9lLS6X0N2Fz2w","國際重要疫情資訊","","麻疹","印度","India","22.99,79.80","IN","",""
"2024-03-21T09:04:56+08:00","CDC","2024-03-21T09:04:56+08:00","2024-06-21T09:04:56+08:00","疾病管制署","布吉納法索-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=W2qq8nzKyVggWB3uoBEnAw","國際重要疫情資訊","","麻疹","布吉納法索","Burkina Faso","12.40,-1.75","BF","",""
"2024-03-21T09:03:40+08:00","CDC","2024-03-21T09:03:40+08:00","2024-06-21T09:03:40+08:00","疾病管制署","奈及利亞-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=E7hMeR13d7pyOF79Yrz_rg","國際重要疫情資訊","","麻疹","奈及利亞","Nigeria","9.49,7.91","NG","",""
"2024-03-21T09:01:48+08:00","CDC","2024-03-21T09:01:48+08:00","2024-06-21T09:01:48+08:00","疾病管制署","阿富汗-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=ZeYXdgJmOVw_EQSAvxGI_Q","國際重要疫情資訊","","麻疹","阿富汗","Afghanistan","33.90,66.04","AF","",""
"2024-03-21T09:00:45+08:00","CDC","2024-03-21T09:00:45+08:00","2024-06-21T09:00:45+08:00","疾病管制署","伊拉克-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)    ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=bSHObAIYnOfjOHDexUUxCg","國際重要疫情資訊","","麻疹","伊拉克","Iraq","33.02,43.06","IQ","",""
"2024-03-21T08:59:41+08:00","CDC","2024-03-21T08:59:41+08:00","2024-06-21T08:59:41+08:00","疾病管制署","俄羅斯-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)   ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Gte7a1TBjtIjKeH0B75pxw","國際重要疫情資訊","","麻疹","俄羅斯","Russian Federation","59.53,94.57","RU","",""
"2024-03-21T08:58:03+08:00","CDC","2024-03-21T08:58:03+08:00","2024-06-21T08:58:03+08:00","疾病管制署","吉爾吉斯-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=xhL6Q5Jt0-5S-BOzAJJdBg","國際重要疫情資訊","","麻疹","吉爾吉斯","Kyrgyzstan","41.47,74.46","KG","",""
"2024-03-21T08:51:59+08:00","CDC","2024-03-21T08:51:59+08:00","2024-06-21T08:51:59+08:00","疾病管制署","哈薩克-麻疹","WHO月報更新，今年1月歐洲區報告逾1.3萬例病例，較去年12月趨緩，以哈薩克、吉爾吉斯及俄羅斯最為嚴峻；東地中海區報告5,659例，以伊拉克、阿富汗為多；非洲區報告3,876例，以奈及利亞、布吉納法索為多；東南亞區報告3,475例，以印度、印為多；西太平洋區報告350例，以馬來西亞為多；美洲報告13例，以美國為多。(上述資料可能有延遲通報情形。)","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=4cPKKdKe_MmQrn2wW91uUQ","國際重要疫情資訊","","麻疹","哈薩克","Kazakhstan","48.34,67.32","KZ","",""
"2024-03-20T09:04:34+08:00","CDC","2024-03-20T09:04:34+08:00","2024-06-20T09:04:34+08:00","疾病管制署","全球-霍亂","全球今年2月(第5週至第8週)，共20國報告37,000餘例及322例死亡，較1月減少12%，以東地中海區為多，其次為非洲區及東南亞區。基於疫情持續發生且範圍擴大，及疫苗與醫療資源短缺，WHO評估全球風險仍維持為非常高。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=r1y7K50EZUaLuAGhvfOL9Q","國際重要疫情資訊","","霍亂","","","","","",""
"2024-03-20T09:02:07+08:00","CDC","2024-03-20T09:02:07+08:00","2024-06-20T09:02:07+08:00","疾病管制署","中國-百日咳","中國自前年起疫情持續升高，往年全年報告2千至2.2萬例，2022及2023年上升至3.6及3.4萬例，今年1月已報告達15,275例，為近10年來同期最高。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=9p-USX1PUHKxCai__ApAaQ","國際重要疫情資訊","","百日咳","中國大陸(不含港澳)","China","34.307144,103.974609","CN","",""
"2024-03-20T09:00:52+08:00","CDC","2024-03-20T09:00:52+08:00","2024-06-20T09:00:52+08:00","疾病管制署","西班牙-百日咳","西班牙東南部莫夕亞自治區疫情上升，今年截至3/11累計報告234例，前兩年全年僅報告4例及52例，病患多來自家庭群聚感染，當局認為此波疫情與新冠疫情後，鬆綁各項管制措施有關。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=-sANmPE2rEiIZQXuzMaYdw","國際重要疫情資訊","","百日咳","西班牙","Spain","38.61,-3.95","ES","",""
"2024-03-20T08:58:48+08:00","CDC","2024-03-20T08:58:48+08:00","2024-06-20T08:58:48+08:00","疾病管制署","奈及利亞-流行性腦脊隨膜炎","奈及利亞自去年截至今年2/28累計報告710例病例，其中84例死亡(CFR：11.8%)。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=zzwLrwCxXk0gK49CZRzqoA","國際重要疫情資訊","","流行性腦脊髓膜炎","奈及利亞","Nigeria","9.49,7.91","NG","",""
"2024-03-20T08:57:15+08:00","CDC","2024-03-20T08:57:15+08:00","2024-06-20T08:57:15+08:00","疾病管制署","澳洲-羅斯河病毒","澳洲昆士蘭州今年截至1月累計64例，往年病例數通常於12月上升，並於次年2-3月達高峰，專家推測今年疫情可能高於往年同期。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VXuf7qK7npubuHwM9kLsmQ","國際重要疫情資訊","","","澳大利亞","Australia","-25.00,134.64","AU","",""
"2024-03-19T09:22:31+08:00","CDC","2024-03-19T09:22:31+08:00","2024-06-19T09:22:31+08:00","疾病管制署","美國-鼠疫","美國新墨西哥州林肯郡報告自2020年迄今首例死亡個案，為腺鼠疫案例，當局表示將進行環境評估，以釐清風險。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=dtWjYi8wxbdMfN0Sz4nNeg","國際重要疫情資訊","","鼠疫","美國","USA","38.82,-100.54","US","",""
"2024-03-19T09:20:43+08:00","CDC","2024-03-19T09:20:43+08:00","2024-06-19T09:20:43+08:00","疾病管制署","越南-狂犬病","越南今年截至2/20累計報告18例死亡病例，為去年同期之2倍，該國去年全年報告82例死亡，以中部嘉萊省為多，當局認為主因為犬貓管理不善，今年將加強提升犬貓疫苗接種率。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=YSfUJZvzcw0qHlJ6iwDlWw","國際重要疫情資訊","","狂犬病","越南","Vietnam","14.68,108.10","VN","",""
"2024-03-19T09:19:29+08:00","CDC","2024-03-19T09:19:29+08:00","2024-06-19T09:19:29+08:00","疾病管制署","印度-開薩努森林病","印度疫情上升，位於西南部的卡納塔卡邦截至2/29累計報告近500例，且近10日內已發生3例死亡案例，病例以12歲以下個案為多，當局表示未預期疫情如此嚴峻，已開始生產疫苗，並將於2025年5月補足。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=FVYD8i2kl4EHweStCC31NQ","國際重要疫情資訊","","","印度","India","22.99,79.80","IN","",""
"2024-03-19T08:58:19+08:00","CDC","2024-03-19T08:58:19+08:00","2024-06-19T08:58:19+08:00","疾病管制署","泰國-登革熱","泰國疫情上升，截至3/9累計報告14,365例病例，其中17例死亡，近一週新增近2千例，為前一週之2.2倍。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=RisoZlD8cL83kaN50IIS7Q","國際重要疫情資訊","","登革熱","泰國","Thailand","15.02,101.51","TH","",""
"2024-03-18T09:48:14+08:00","CDC","2024-03-18T09:48:14+08:00","2024-06-18T09:48:14+08:00","疾病管制署","寮國-炭疽病","報載寮國西南部占巴塞省3/4報告3例病例，因當地與泰國烏汶府接壤，泰國當局已加強動物檢疫措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=Uy_wRfD-akzTUpRmoW49jg","國際重要疫情資訊","","炭疽病","寮國","Lao People's Dem Rep","19.55,102.52","LA","",""
"2024-03-18T09:46:38+08:00","CDC","2024-03-18T09:46:38+08:00","2024-06-18T09:46:38+08:00","疾病管制署","芬蘭-淋病","芬蘭3/2公布去年全年報告逾1,300例病例，該國往年每年報告300至500例，2022年起疫情驟升至近千例，去年已達歷史新高，且今年初疫情無趨緩跡象，當局另表示鄰國已出現抗藥性菌株，移入該國可能性極高。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=_lr9mqdX8hqBeO8lhCBBHQ","國際重要疫情資訊","","淋病","芬蘭","Finland","64.49,26.19","FI","",""
"2024-03-18T09:43:58+08:00","CDC","2024-03-18T09:43:58+08:00","2024-06-18T09:43:58+08:00","疾病管制署","荷蘭-兔熱病","荷蘭首都阿姆斯特丹3/1新增報告1例病例，病患為獵人，當局提醒民眾處理死亡動物時，應注意衛生及防蚊，肉品須充分加熱，並呼籲發現疑病死動物時，須進行通報。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=FzDv5tker3sfkfQivrXZDg","國際重要疫情資訊","","兔熱病","荷蘭","Netherlands","51.89,6.50","NL","",""
"2024-03-18T09:34:01+08:00","CDC","2024-03-18T09:34:01+08:00","2024-06-18T09:34:01+08:00","疾病管制署","全球-小兒痲痺症","全球小兒麻痺根除倡議組織(GPEI)公布3/7-13期間，共3國新增5例cVDP2病例，分別為葉門3例、馬利/奈及利亞各1例。環境樣本部分，共3國新增6件cVDPV2陽性樣本，分別為象牙海岸4件，安哥拉/獅子山各1件。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=3AofDuuWcF390wnp27yWwQ","國際重要疫情資訊","","小兒麻痺症/急性無力肢體麻痺","安哥拉,象牙海岸,奈及利亞,馬利,獅子山,葉門","Angola,Cote d'Ivoire,Nigeria,Republic of Mali,Sierra Leone,Yemen","-12.38,17.49","AO,CI,NG,ML,SL,YE","",""
"2024-03-18T09:25:08+08:00","CDC","2024-03-18T09:25:08+08:00","2024-06-18T09:25:08+08:00","疾病管制署","全球-嚴重特殊傳染性肺炎","  2024年第9週(2/26-3/3)全球陽性率約14.8%，陽性率以歐洲區(15.3%)、美洲區(13.5%)及西太平洋區(13.3%)為高。 中國更新2月疫情概況，新增358例重症及22例死亡，發燒門診就診率呈上下波動，近期類流感就診率呈下降趨勢，惟新冠陽性率於1月下旬後呈上升趨勢，第9週陽性率約14.3%，該國以JN.1為主流變異株，XBB及其衍生變異株占比持續下降。 東南亞廢水樣本近期檢測出BA.2.87.1變異株，為首次於南非以外之地區監測到該變異株，美國CDC及ECDC於近期將該變異株列為需監測變異株，美國CDC表示，與XBB.1.5相較，該變異株於棘蛋白有超過30個突變，多個棘蛋白突變可能增加其免疫逃脫性之潛力，惟現有資料顯示該變異株傳播性較低，評估該變異株對公共衛生風險較低。  ","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=E9wU6Qfio9VY9cix8GwACw","國際重要疫情資訊","","新冠併發重症","中國大陸,南非","China,South Africa","34.307144,103.974609","CN,ZA","",""
"2024-03-15T09:14:21+08:00","CDC","2024-03-15T09:14:21+08:00","2024-06-15T09:14:21+08:00","疾病管制署","美國-桿菌性痢疾","美國加州聖塔克魯茲郡自1月下旬迄今累計報告27例，其中16例確診，多數病患為街友。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=AWnTWIApbPgaH3NbAUIIPg","國際重要疫情資訊","","桿菌性痢疾","美國","USA","38.82,-100.54","US","",""
"2024-03-15T09:13:14+08:00","CDC","2024-03-15T09:13:14+08:00","2024-06-15T09:13:14+08:00","疾病管制署","芬蘭-急性病毒性E型肝炎","芬蘭今年截至2月累計報告92例，較去年全年33例為高，病例分布於全國，其中42例住院，1例死亡，惟死因可能與肝炎感染無相關。當局正調查病患間關聯性及可能感染源，目前初步調查結果顯示可能為香腸製品。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=udKxkS4LVHZ_9v8VF4_bqQ","國際重要疫情資訊","","急性病毒性E型肝炎","芬蘭","Finland","64.49,26.19","FI","",""
"2024-03-15T09:09:41+08:00","CDC","2024-03-15T09:09:41+08:00","2024-06-15T09:09:41+08:00","疾病管制署","越南-腸病毒","越南河內市今年截至3月累計報告125例，較去年同期上升1.8倍，當局評估因天氣變化等影響，未來數週病例數將持續增加，建議各單位加強監測以及早發現疫情，並呼籲家長帶家中幼童施打疫苗。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=N6KfncCaX644j07IguTRwA","國際重要疫情資訊","","腸病毒感染併發重症","越南","Vietnam","14.68,108.10","VN","",""
"2024-03-15T09:04:46+08:00","CDC","2024-03-15T09:04:46+08:00","2024-06-15T09:04:46+08:00","疾病管制署","香港-食物中毒","香港近期爆發多起食物中毒，2/27-3/5期間報告8起群聚案件，累計報告27例病例，病患皆曾生食海產，經初步調查顯示病原可能為諾羅病毒或腸炎弧菌，當局正進行相關調查並呼籲民眾注意個人、食品及環境衛生。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=UjiGIZKlbhobZy8Qp4QxFw","國際重要疫情資訊","","","香港特別行政區","Hong Kong SAR","22.39,114.12","HK","",""
"2024-03-14T09:38:43+08:00","CDC","2024-03-14T09:38:43+08:00","2024-06-14T09:38:43+08:00","疾病管制署","北馬其頓-百日咳","北馬其頓疫情上升，3月初單週新增50例病例，其中43例來自首都史高比耶，該國今年截至3/7累計報告173例，其中102例未接種疫苗，2成病例住院，多為4歲以下兒童。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=utjCND1lFHNiZ7yOk9wjpg","國際重要疫情資訊","","百日咳","北馬其頓共和國","Republic of North Macedonia","41.45,21.81","MK","",""
"2024-03-14T09:37:58+08:00","CDC","2024-03-14T09:37:58+08:00","2024-06-14T09:37:58+08:00","疾病管制署","英國-百日咳","英國英蘭今年疫情上升，截至1月已累計報告553例病例，其中22例為未達疫苗接種年齡之幼兒，當局呼籲孕婦接種疫苗；該國去年全年報告858例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=hujft4rJ6isUvd64vx7Ttw","國際重要疫情資訊","","百日咳","英國","United Kingdom of Great Britain and Northern Ireland","55.12,-3.07","GB","",""
"2024-03-14T09:37:16+08:00","CDC","2024-03-14T09:37:16+08:00","2024-06-14T09:37:16+08:00","疾病管制署","澳門-百日咳","澳門3/11新增報告1例病例，為長期居住中國之3歲男童，2/25出現症狀，研判為自中國境外移入個案，未曾接種疫苗，病況穩定，當地今年累計報告3例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=a55_P5-OzrXDfE6Ip4aerQ","國際重要疫情資訊","","百日咳","澳門特別行政區","Macau SAR","22.18,113.46","MO","",""
"2024-03-14T09:36:19+08:00","CDC","2024-03-14T09:36:19+08:00","2024-06-14T09:36:19+08:00","疾病管制署","日本-麻疹","亞洲日本今年累計報告至少4例，其中3例來自東京都，至少2例為自南亞境外移入，該國去年全年報告28例為近5年最高。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=VTpOqqNDktxgEz_FWT0J5w","國際重要疫情資訊","","麻疹","日本","Japan","34.30,138.51","JP","",""
"2024-03-14T09:31:55+08:00","CDC","2024-03-14T09:31:55+08:00","2024-06-14T09:31:55+08:00","疾病管制署","美洲-麻疹","美洲疫情更新，美國疫情上升，今年截至3/7累計17州報告45例病例，其中伊利諾州芝加哥市近2週新增達8例，其中7例來自移民收容所，當局已加強該機構疫苗接種；該國去年全年報告58例。加拿大疫情上升，截至3/12累計報告至少26例病例，包括魁北克省18例、安大略省6例、薩克其萬省及英屬哥倫比亞省各1例；該國去年全年報告12例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=daYmbXrcat8io10hjRoFKw","國際重要疫情資訊","","麻疹","加拿大,美國","Canada,USA","54.77,-104.76","CA,US","",""
"2024-03-13T09:25:36+08:00","CDC","2024-03-13T09:25:36+08:00","2024-06-13T09:25:36+08:00","疾病管制署","美洲-奧羅普切熱","美洲疫情更新，巴西今年截至3/2累計報告1,398例病例，疫情主要集中在該國北部的亞馬遜州、阿克里州及朗多亞州；秘魯今年截至3/6累計報告146例病例，為自2016年記錄首例病例以來最多的一年，疫情主要集中在該國東部與巴西接壤的地區，包括洛雷托省、烏卡亞利省及馬德雷德迪奧斯省；玻利維亞北部與巴西接壤的潘多省於3/8新增報告4例病例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=87gS_MFlvyI6AKeaQgSISw","國際重要疫情資訊","","","玻利維亞,巴西,秘魯","Bolivia,Brazil,Peru","-16.72,-64.64","BO,BR,PE","",""
"2024-03-13T09:22:51+08:00","CDC","2024-03-13T09:22:51+08:00","2024-06-13T09:22:51+08:00","疾病管制署","澳門-庫賈氏病","澳門今年報告2例散發型庫賈氏病極可能病例，分別為64歲及51歲女性，皆因記憶力衰退、語言表達障礙及行為異常就醫並收治入院，經檢驗腦脊液普利昂蛋白陽性，家人皆無類症狀。據調查，兩位病患未曾有過手術及輸血病史，另64歲患者稱曾於10多年前在台灣居住約7至8年，該地區自2012年起迄今累計報告5例散發性庫賈氏病病例。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=D0ozsTSnx22d3rbbKE6kbg","國際重要疫情資訊","","庫賈氏病","澳門特別行政區","Macau SAR","22.18,113.46","MO","",""
"2024-03-13T09:22:06+08:00","CDC","2024-03-13T09:22:06+08:00","2024-06-13T09:22:06+08:00","疾病管制署","墨西哥-類鼻疽","墨西哥南下加州自去年11月截至今年2月初累計報告5例，其中4例死亡，當局呼籲民眾於接觸土壤與未經處理的水時，應注意防護措施。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=wHlj6cLDLI5nq-4eM7saiA","國際重要疫情資訊","","類鼻疽","墨西哥","Mexico","24.04,-103.35","MX","",""
"2024-03-13T09:19:48+08:00","CDC","2024-03-13T09:19:48+08:00","2024-06-13T09:19:48+08:00","疾病管制署","澳洲-類鼻疽","澳洲北領地去年10月截至今年2/3累計報告24例病例，其中2例死亡，且近期有升高趨勢，經研判死亡病例係於當地度假勝地游泳時感染，當局已提醒遊客注意；昆士蘭州於今年1月亦報告9例病例，達年度高峰水準。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=TgseUO0gQ6mpefJO1G8rzw","國際重要疫情資訊","","類鼻疽","澳大利亞","Australia","-25.00,134.64","AU","",""
"2024-03-12T08:44:13+08:00","CDC","2024-03-12T08:44:13+08:00","2024-06-12T08:44:13+08:00","疾病管制署","美洲-西部馬腦炎","美洲今年截至2/14累計報告73例病例，分別為阿根廷69例及烏拉圭4例，且阿根廷已累計報告7例死亡病例，此外，於前揭2國之多省分亦已爆發共逾2千起之動物疫情。此病毒自然宿主為雀形目鳥，馬匹及人類為偶發的終端宿主。","","https://www.cdc.gov.tw/TravelEpidemic/Detail/G3PSay_dafdAwjsYNm3CCA?epidemicId=gUifFshjWuR8NDgl1YLG2A","國際重要疫情資訊","","","阿根廷,烏拉圭","Argentina,Uruguay","-35.17,-65.91","AR,UY","",""
